key,turkish,english,source_file,line,raw_snippet
MdaiAgentIcinDilEklentileriniYonetinVarsayilanEklentilerProgramlaBirlikteGelirIndirilebilirEklentilerIseIlerideEklenecek,"mdaiAgent için dil eklentilerini yönetin. Varsayılan eklentiler programla birlikte gelir, indirilebilir eklentiler ise ileride eklenecektir.",,PluginManagerWindow.xaml,100,"Text=""mdaiAgent için dil eklentilerini yönetin. Varsayılan eklentiler programla birlikte gelir, indirilebilir eklentiler ise ileride eklenecektir."""
LSPSunuculari,🚀 LSP Sunucuları,,PluginManagerWindow.xaml,119,"Header=""🚀 LSP Sunucuları"""
DosyaUzantilari,Dosya Uzantıları,,PluginManagerWindow.xaml; PluginManagerWindow.xaml; PluginManagerWindow.xaml,142,"Header=""Dosya Uzantıları"""
Kilavuz,📖 Kılavuz,,PluginManagerWindow.xaml,149,"Content=""📖 Kılavuz"""
YukluEklentiler,📦 Yüklü Eklentiler,,PluginManagerWindow.xaml,160,"Header=""📦 Yüklü Eklentiler"""
DilAdi,Dil Adı,,PluginManagerWindow.xaml; PluginManagerWindow.xaml,164,"Header=""Dil Adı"""
Surum,Sürüm,,PluginManagerWindow.xaml; PluginManagerWindow.xaml,166,"Header=""Sürüm"""
Guncelle2,🔄 Güncelle,,PluginManagerWindow.xaml,171,"Content=""🔄 Güncelle"""
IndirilebilirEklentiler,⬇️ İndirilebilir Eklentiler,,PluginManagerWindow.xaml,180,"Header=""⬇️ İndirilebilir Eklentiler"""
GuncellemeleriDenetle,🔄 Güncellemeleri Denetle,,PluginManagerWindow.xaml,189,"Content=""🔄 Güncellemeleri Denetle"""
BuOzellikHenuzAktifDegil,Bu özellik henüz aktif değil,,PluginManagerWindow.xaml,190,"Text=""Bu özellik henüz aktif değil"""
Indir,⬇️ İndir,,PluginManagerWindow.xaml,202,"Content=""⬇️ İndir"""
DisaridanYukle,📦 Dışarıdan Yükle,,PluginManagerWindow.xaml,215,"Content=""📦 Dışarıdan Yükle"""
EklentilerKlasoru,📁 Eklentiler Klasörü,,PluginManagerWindow.xaml,216,"Content=""📁 Eklentiler Klasörü"""
ArkaPlanGorevHatasiCtxNull,Arka plan görev hatası{(ctx != null ? $,,PluginManagerWindow.xaml.cs,76,Arka plan görev hatası{(ctx != null ? $
EklentilerYuklenirkenHataOlustuExMessage,Eklentiler yüklenirken hata oluştu: {ex.Message},,PluginManagerWindow.xaml.cs,99,Eklentiler yüklenirken hata oluştu: {ex.Message}
MevcutEklentilerYuklenirkenHataOlustuExMessage,Mevcut eklentiler yüklenirken hata oluştu: {ex.Message},,PluginManagerWindow.xaml.cs,114,Mevcut eklentiler yüklenirken hata oluştu: {ex.Message}
GuncellemeleriDenetleniyor,Güncellemeleri denetleniyor...,,PluginManagerWindow.xaml.cs,130,Güncellemeleri denetleniyor...
UpdatesCountGuncellemeMevcut,{updates.Count} güncelleme mevcut!,,PluginManagerWindow.xaml.cs,139,{updates.Count} güncelleme mevcut!
YeniGuncellemelerMevcutUpdateListGuncellemekIsterMisiniz,Yeni güncellemeler mevcut! {updateList} Güncellemek ister misiniz?,,PluginManagerWindow.xaml.cs,144,Yeni güncellemeler mevcut!\n{updateList}\n\nGüncellemek ister misiniz?
GuncellemelerMevcut,Güncellemeler Mevcut,,PluginManagerWindow.xaml.cs,144,Güncellemeler Mevcut
TumGuncellemelerYuklendi,Tüm güncellemeler yüklendi!,,PluginManagerWindow.xaml.cs,160,Tüm güncellemeler yüklendi!
TumEklentilerGuncel,Tüm eklentiler güncel!,,PluginManagerWindow.xaml.cs,166,Tüm eklentiler güncel!
GuncellemeDenetimiBasarisiz,Güncelleme denetimi başarısız,,PluginManagerWindow.xaml.cs,171,Güncelleme denetimi başarısız
GuncellemeleriDenetlerkenHataOlustuExMessage,Güncellemeleri denetlerken hata oluştu: {ex.Message},,PluginManagerWindow.xaml.cs,172,Güncellemeleri denetlerken hata oluştu: {ex.Message}
IndiriliyorManifestName,İndiriliyor: {manifest.Name}...,,PluginManagerWindow.xaml.cs,185,İndiriliyor: {manifest.Name}...
ManifestNameBasariylaYuklendi,{manifest.Name} başarıyla yüklendi!,,PluginManagerWindow.xaml.cs,193,{manifest.Name} başarıyla yüklendi!
ManifestNameEklentisiBasariylaYuklendi,{manifest.Name} eklentisi başarıyla yüklendi!,,PluginManagerWindow.xaml.cs,195,{manifest.Name} eklentisi başarıyla yüklendi!
IndirmeBasarisizOldu,İndirme başarısız oldu,,PluginManagerWindow.xaml.cs; PluginManagerWindow.xaml.cs,202,İndirme başarısız oldu
EklentiIndirilirkenBirHataOlustu,Eklenti indirilirken bir hata oluştu!,,PluginManagerWindow.xaml.cs,203,Eklenti indirilirken bir hata oluştu!
GuncelleniyorLocalManifestName,Güncelleniyor: {localManifest.Name}...,,PluginManagerWindow.xaml.cs,224,Güncelleniyor: {localManifest.Name}...
LocalManifestNameBasariylaGuncellendi,{localManifest.Name} başarıyla güncellendi!,,PluginManagerWindow.xaml.cs,237,{localManifest.Name} başarıyla güncellendi!
LocalManifestNameEklentisiBasariylaGuncellendi,{localManifest.Name} eklentisi başarıyla güncellendi!,,PluginManagerWindow.xaml.cs,239,{localManifest.Name} eklentisi başarıyla güncellendi!
GuncellemeBasarisizOldu,Güncelleme başarısız oldu,,PluginManagerWindow.xaml.cs; PluginManagerWindow.xaml.cs,246,Güncelleme başarısız oldu
EklentiGuncellenirkenBirHataOlustu,Eklenti güncellenirken bir hata oluştu!,,PluginManagerWindow.xaml.cs,247,Eklenti güncellenirken bir hata oluştu!
BuEklentiIcinGuncellemeBulunamadi,Bu eklenti için güncelleme bulunamadı,,PluginManagerWindow.xaml.cs,253,Bu eklenti için güncelleme bulunamadı
EklentiDLLDosyasiniSec,Eklenti DLL Dosyasını Seç,,PluginManagerWindow.xaml.cs,276,Eklenti DLL Dosyasını Seç
DLLDosyalariDllDllTumDosyalar,DLL Dosyaları (*.dll)|*.dll|Tüm Dosyalar (*.*)|*.*,,PluginManagerWindow.xaml.cs,277,DLL Dosyaları (*.dll)|*.dll|Tüm Dosyalar (*.*)|*.*
BasariylaYuklendiDegisikliklerinEtkiliOlmasiIcinLutfenProgramiYenidenBaslatin,)} başarıyla yüklendi! Değişikliklerin etkili olması için lütfen programı yeniden başlatın.,,PluginManagerWindow.xaml.cs,298,)} başarıyla yüklendi! Değişikliklerin etkili olması için lütfen programı yeniden başlatın.
EklentiYuklenirkenHataOlustuExMessage,Eklenti yüklenirken hata oluştu: {ex.Message},,PluginManagerWindow.xaml.cs,308,Eklenti yüklenirken hata oluştu: {ex.Message}
EklentilerKlasoruAcilamadiExMessage,Eklentiler klasörü açılamadı: {ex.Message},,PluginManagerWindow.xaml.cs,329,Eklentiler klasörü açılamadı: {ex.Message}
LSPSunuculariYuklendi,LSP sunucuları yüklendi,,PluginManagerWindow.xaml.cs,338,LSP sunucuları yüklendi
LSPSunuculariYuklenirkenHataOlustuExMessage,LSP sunucuları yüklenirken hata oluştu: {ex.Message},,PluginManagerWindow.xaml.cs,342,LSP sunucuları yüklenirken hata oluştu: {ex.Message}
ServerNameIcinProjeIcineOtomatikYuklemeYapmakIsterMisinizOnerilen,{server.Name} için proje içine otomatik yükleme yapmak ister misiniz? (Önerilen),,PluginManagerWindow.xaml.cs,387,{server.Name} için proje içine otomatik yükleme yapmak ister misiniz? (Önerilen)
LSPPaketleriniYuklemekIstediginizProjeKlasorunuSecin,LSP paketlerini yüklemek istediğiniz proje klasörünü seçin,,PluginManagerWindow.xaml.cs,395,LSP paketlerini yüklemek istediğiniz proje klasörünü seçin
ProjeKlasoruSecilmediManuelKurulumKilavuzunaYonlendiriliyor,Proje klasörü seçilmedi; manuel kurulum kılavuzuna yönlendiriliyor.,,PluginManagerWindow.xaml.cs,408,Proje klasörü seçilmedi; manuel kurulum kılavuzuna yönlendiriliyor.
LutfenServerNameIcinIndirmeSayfasiniAcamiyoruzLutfenSuAdreseGidinServerDownloadUrls0KurulumTamamlandiktanSonraDurumuYeni,Lütfen {server.Name} için indirme sayfasını açamıyoruz. Lütfen şu adrese gidin: {server.DownloadUrls[0]} Kurulum tamamlandıktan sonra 'Durumu Yenile' butonuna tıklayın.,,PluginManagerWindow.xaml.cs,441,Lütfen {server.Name} için indirme sayfasını açamıyoruz. Lütfen şu adrese gidin:\n{server.DownloadUrls[0]}\n\nKurulum tamamlandıktan sonra 'Durumu Yenile' butonuna tıklayın.
KurulumKilavuzu,Kurulum Kılavuzu,,PluginManagerWindow.xaml.cs,441,Kurulum Kılavuzu
KurulumHatasiError,Kurulum hatası: {error},,PluginManagerWindow.xaml.cs,446,Kurulum hatası: {error}
KurulumHatasiExMessage,Kurulum hatası: {ex.Message},,PluginManagerWindow.xaml.cs,452,Kurulum hatası: {ex.Message}
KilavuzAcilamadiExMessage,Kılavuz açılamadı: {ex.Message},,PluginManagerWindow.xaml.cs,472,Kılavuz açılamadı: {ex.Message}
IslemYapiliyor,İşlem Yapılıyor,,PluginManagerWindow.xaml.cs,485,İşlem Yapılıyor
IslemHazirlaniyor,İşlem hazırlanıyor...,,PluginManagerWindow.xaml.cs,502,İşlem hazırlanıyor...
KotlinDiliIcinHataDenetimi,Kotlin dili için hata denetimi,,PluginSystem.cs; PluginSystem.cs,251,Kotlin dili için hata denetimi
SwiftDiliIcinHataDenetimi,Swift dili için hata denetimi,,PluginSystem.cs; PluginSystem.cs,261,Swift dili için hata denetimi
KotlinDiliIcinBasitHataDenetimi,Kotlin dili için basit hata denetimi,,PluginSystem.cs,371,Kotlin dili için basit hata denetimi
SwiftDiliIcinBasitHataDenetimi,Swift dili için basit hata denetimi,,PluginSystem.cs,391,Swift dili için basit hata denetimi
PythonSozdizimiHatasi,Python sözdizimi hatası,,PluginSystem.cs,511,Python sözdizimi hatası
BilinmeyenPythonFonksiyonuPrintYazimiKontrolEdin,Bilinmeyen Python fonksiyonu. 'print' yazımı kontrol edin.,,PluginSystem.cs,531,Bilinmeyen Python fonksiyonu. 'print' yazımı kontrol edin.
PythonDiliIcinGercekSozdizimiDenetimi,Python dili için gerçek sözdizimi denetimi,,PluginSystem.cs,724,Python dili için gerçek sözdizimi denetimi
CDiliIcinGercekSozdizimiDenetimi,C# dili için gerçek sözdizimi denetimi,,PluginSystem.cs,737,C# dili için gerçek sözdizimi denetimi
JavaScriptVeTypeScriptIcinBasitHataDenetimi,JavaScript ve TypeScript için basit hata denetimi,,PluginSystem.cs,750,JavaScript ve TypeScript için basit hata denetimi
OlasiYazimHatasiConsoleKontrolEdin,Olası yazım hatası: 'console' kontrol edin.,,PluginSystem.cs,768,Olası yazım hatası: 'console' kontrol edin.
OlasiYazimHatasiFunctionKontrolEdin,Olası yazım hatası: 'function' kontrol edin.,,PluginSystem.cs; PluginSystem.cs,772,Olası yazım hatası: 'function' kontrol edin.
ParantezDengesiBozukAciktaMathAbsOpenParenParantezVar,Parantez dengesi bozuk! Açıkta {Math.Abs(openParen)} parantez var.,,PluginSystem.cs,790,Parantez dengesi bozuk! Açıkta {Math.Abs(openParen)} parantez var.
KoseliParantezDengesiBozukAciktaMathAbsOpenBracketTaneVar,Köşeli parantez dengesi bozuk! Açıkta {Math.Abs(openBracket)} tane var.,,PluginSystem.cs,794,Köşeli parantez dengesi bozuk! Açıkta {Math.Abs(openBracket)} tane var.
SusluParantezDengesiBozukAciktaMathAbsOpenBraceTaneVar,Süslü parantez dengesi bozuk! Açıkta {Math.Abs(openBrace)} tane var.,,PluginSystem.cs,798,Süslü parantez dengesi bozuk! Açıkta {Math.Abs(openBrace)} tane var.
HTMLVeCSSIcinBasitHataDenetimi,HTML ve CSS için basit hata denetimi,,PluginSystem.cs,811,HTML ve CSS için basit hata denetimi
CSSPseudoElementiIleBaslamalidir,CSS pseudo-elementi '::' ile başlamalıdır.,,PluginSystem.cs,838,CSS pseudo-elementi '::' ile başlamalıdır.
SusluParantezDengesiBozuk,Süslü parantez dengesi bozuk.,,PluginSystem.cs,844,Süslü parantez dengesi bozuk.
KapanmamisEtiketBulunamadi,Kapanmamış etiket (>) bulunamadı.,,PluginSystem.cs,864,Kapanmamış etiket (>) bulunamadı.
BeklenmeyenKapanisEtiketiClosingTag,Beklenmeyen kapanış etiketi: </{closingTag}>,,PluginSystem.cs,887,Beklenmeyen kapanış etiketi: </{closingTag}>
KapanmamisEtiketUnclosedTag,Kapanmamış etiket: <{unclosedTag}>,,PluginSystem.cs,913,Kapanmamış etiket: <{unclosedTag}>
JavaDiliIcinBasitHataDenetimi,Java dili için basit hata denetimi,,PluginSystem.cs,927,Java dili için basit hata denetimi
OlasiYazimHatasiPublicKontrolEdin,Olası yazım hatası: 'public' kontrol edin.,,PluginSystem.cs,956,Olası yazım hatası: 'public' kontrol edin.
OlasiYazimHatasiPrivateKontrolEdin,Olası yazım hatası: 'private' kontrol edin.,,PluginSystem.cs,960,Olası yazım hatası: 'private' kontrol edin.
OlasiYazimHatasiVoidKontrolEdin,Olası yazım hatası: 'void' kontrol edin.,,PluginSystem.cs,964,Olası yazım hatası: 'void' kontrol edin.
OlasiYazimHatasiIntKontrolEdin,Olası yazım hatası: 'int' kontrol edin.,,PluginSystem.cs; PluginSystem.cs,968,Olası yazım hatası: 'int' kontrol edin.
ParantezDengesiBozukAciktaMathAbsOpenParenTane,Parantez dengesi bozuk! Açıkta {Math.Abs(openParen)} tane.,,PluginSystem.cs; PluginSystem.cs; PluginSystem.cs; PluginSystem.cs; PluginSystem.cs,972,Parantez dengesi bozuk! Açıkta {Math.Abs(openParen)} tane.
KoseliParantezDengesiBozukAciktaMathAbsOpenBracketTane,Köşeli parantez dengesi bozuk! Açıkta {Math.Abs(openBracket)} tane.,,PluginSystem.cs; PluginSystem.cs; PluginSystem.cs; PluginSystem.cs; PluginSystem.cs,973,Köşeli parantez dengesi bozuk! Açıkta {Math.Abs(openBracket)} tane.
SusluParantezDengesiBozukAciktaMathAbsOpenBraceTane,Süslü parantez dengesi bozuk! Açıkta {Math.Abs(openBrace)} tane.,,PluginSystem.cs; PluginSystem.cs; PluginSystem.cs; PluginSystem.cs; PluginSystem.cs,974,Süslü parantez dengesi bozuk! Açıkta {Math.Abs(openBrace)} tane.
PHPDiliIcinBasitHataDenetimi,PHP dili için basit hata denetimi,,PluginSystem.cs,986,PHP dili için basit hata denetimi
PHPDosyasiPhpVeyaIleBaslamalidir,PHP dosyası '<?php' veya '<?=' ile başlamalıdır.,,PluginSystem.cs,999,PHP dosyası '<?php' veya '<?=' ile başlamalıdır.
OlasiYazimHatasiEchoKontrolEdin,Olası yazım hatası: 'echo' kontrol edin.,,PluginSystem.cs,1021,Olası yazım hatası: 'echo' kontrol edin.
OlasiYazimHatasiPrintKontrolEdin,Olası yazım hatası: 'print' kontrol edin.,,PluginSystem.cs,1025,Olası yazım hatası: 'print' kontrol edin.
GoDiliIcinBasitHataDenetimi,Go dili için basit hata denetimi,,PluginSystem.cs,1043,Go dili için basit hata denetimi
OlasiYazimHatasiFuncKontrolEdin,Olası yazım hatası: 'func' kontrol edin.,,PluginSystem.cs,1072,Olası yazım hatası: 'func' kontrol edin.
OlasiYazimHatasiPackageKontrolEdin,Olası yazım hatası: 'package' kontrol edin.,,PluginSystem.cs,1076,Olası yazım hatası: 'package' kontrol edin.
OlasiYazimHatasiImportKontrolEdin,Olası yazım hatası: 'import' kontrol edin.,,PluginSystem.cs,1080,Olası yazım hatası: 'import' kontrol edin.
CVeCIcinBasitHataDenetimi,C ve C++ için basit hata denetimi,,PluginSystem.cs,1098,C ve C++ için basit hata denetimi
OlasiYazimHatasiIncludeKontrolEdin,Olası yazım hatası: 'include' kontrol edin.,,PluginSystem.cs,1127,Olası yazım hatası: 'include' kontrol edin.
OlasiYazimHatasiStdCoutKontrolEdin,Olası yazım hatası: 'std::cout' kontrol edin.,,PluginSystem.cs,1131,Olası yazım hatası: 'std::cout' kontrol edin.
DartVeFlutterIcinBasitHataDenetimi,Dart ve Flutter için basit hata denetimi,,PluginSystem.cs,1149,Dart ve Flutter için basit hata denetimi
OlasiYazimHatasiStringKontrolEdin,Olası yazım hatası: 'String' kontrol edin.,,PluginSystem.cs,1182,Olası yazım hatası: 'String' kontrol edin.
OlasiYazimHatasiWidgetKontrolEdin,Olası yazım hatası: 'Widget' kontrol edin.,,PluginSystem.cs,1190,Olası yazım hatası: 'Widget' kontrol edin.
SQLDosyalariIcinBasitHataDenetimi,SQL dosyaları için basit hata denetimi,,PluginSystem.cs,1208,SQL dosyaları için basit hata denetimi
RubyDiliIcinBasitHataDenetimi,Ruby dili için basit hata denetimi,,PluginSystem.cs,1227,Ruby dili için basit hata denetimi
RustDiliIcinBasitHataDenetimi,Rust dili için basit hata denetimi,,PluginSystem.cs,1246,Rust dili için basit hata denetimi
FlutterVeDartIcinTamOzellikliLSPDestegi,Flutter ve Dart için tam özellikli LSP desteği,,PluginSystem.cs,1311,Flutter ve Dart için tam özellikli LSP desteği
JavaIcinTamOzellikliLSPDestegi,Java için tam özellikli LSP desteği,,PluginSystem.cs,1322,Java için tam özellikli LSP desteği
CVeNETIcinTamOzellikliLSPDestegi,C# ve .NET için tam özellikli LSP desteği,,PluginSystem.cs,1333,C# ve .NET için tam özellikli LSP desteği
CCVeObjectiveCIcinTamOzellikliLSPDestegi,"C, C++ ve Objective-C için tam özellikli LSP desteği",,PluginSystem.cs,1344,"C, C++ ve Objective-C için tam özellikli LSP desteği"
PythonIcinHizliVeModernLSPDestegi,Python için hızlı ve modern LSP desteği,,PluginSystem.cs,1355,Python için hızlı ve modern LSP desteği
TypeScriptVeJavaScriptIcinTamOzellikliLSPDestegi,TypeScript ve JavaScript için tam özellikli LSP desteği,,PluginSystem.cs,1366,TypeScript ve JavaScript için tam özellikli LSP desteği
KurulumKlasoruHazirlaniyor,Kurulum klasörü hazırlanıyor...,,PluginSystem.cs,1481,Kurulum klasörü hazırlanıyor...
LutfenAsagidakiAdrestenIndirinVeKurun,Lütfen aşağıdaki adresten indirin ve kurun:,,PluginSystem.cs,1490,Lütfen aşağıdaki adresten indirin ve kurun:
KurulumTamamlandiktanSonraYenileyin,Kurulum tamamlandıktan sonra yenileyin...,,PluginSystem.cs,1496,Kurulum tamamlandıktan sonra yenileyin...
IslemTamamlandi2,İşlem tamamlandı!,,PluginSystem.cs,1499,İşlem tamamlandı!
WebOnizlemeBaslatilamadiExMessage,Web önizleme başlatılamadı: {ex.Message},,PreviewWindow.xaml.cs,99,Web önizleme başlatılamadı: {ex.Message}\n\n
OlasiCozumUygulamayiYoneticiOlarakCalistirmayin,Olası çözüm: Uygulamayı Yönetici olarak çalıştırmayın.,,PreviewWindow.xaml.cs,100,Olası çözüm: Uygulamayı Yönetici olarak çalıştırmayın.
WebView2Hatasi,WebView2 Hatası,,PreviewWindow.xaml.cs,101,WebView2 Hatası
ContextDiscoveryKeywordsCountKeywordRelevantFilesCountDosyaContextCodeSnippetsSumXXValueCountSnippetKesfedildi,"[Context Discovery] {keywords.Count} keyword, {relevantFiles.Count} dosya, {context.CodeSnippets.Sum(x => x.Value.Count)} snippet keşfedildi",,ProjectContextDiscoveryService.cs,56,"[Context Discovery] {keywords.Count} keyword, {relevantFiles.Count} dosya, {context.CodeSnippets.Sum(x => x.Value.Count)} snippet keşfedildi"
ContextDiscoveryHatasiExMessage,[Context Discovery Hatası] {ex.Message},,ProjectContextDiscoveryService.cs,60,[Context Discovery Hatası] {ex.Message}
FileDiscoveryHatasiExMessage,[File Discovery Hatası] {ex.Message},,ProjectContextDiscoveryService.cs,146,[File Discovery Hatası] {ex.Message}
SnippetExtractionHatasiFilePathExMessage,[Snippet Extraction Hatası] {filePath}: {ex.Message},,ProjectContextDiscoveryService.cs,195,[Snippet Extraction Hatası] {filePath}: {ex.Message}
OtomatikKesfedilenContext,# 🔍 Otomatik Keşfedilen Context,,ProjectContextDiscoveryService.cs,208,# 🔍 Otomatik Keşfedilen Context
KeywordsKesfedildiContextExtractedKeywordsCount,## Keywords Keşfedildi ({context.ExtractedKeywords.Count}),,ProjectContextDiscoveryService.cs,213,## Keywords Keşfedildi ({context.ExtractedKeywords.Count})
IlgiliDosyalarContextRelevantFilesCount,## İlgili Dosyalar ({context.RelevantFiles.Count}),,ProjectContextDiscoveryService.cs,220,## İlgili Dosyalar ({context.RelevantFiles.Count})
GoruntuUretme,🖼️ Görüntü Üretme,,ProviderCapability.cs,79,🖼️ Görüntü Üretme
AnthropicAPIAnahtariAyarlanmamis,Anthropic API anahtarı ayarlanmamış.,,Providers\AnthropicApiClient.cs; Providers\AnthropicApiClient.cs,33,Anthropic API anahtarı ayarlanmamış.
AnthropicAPIHatasiIntResponseStatusCodeBody,Anthropic API hatası ({(int)response.StatusCode}): {body},,Providers\AnthropicApiClient.cs,65,Anthropic API hatası ({(int)response.StatusCode}): {body}
AnthropicAPIHatasiIntResponseStatusCodeAwaitResponseContentReadAsStringAsyncCancellationToken,Anthropic API hatası ({(int)response.StatusCode}): {await response.Content.ReadAsStringAsync(cancellationToken)},,Providers\AnthropicApiClient.cs,101,Anthropic API hatası ({(int)response.StatusCode}): {await response.Content.ReadAsStringAsync(cancellationToken)}
ClaudeSTTDesteklemiyorGroqVeyaOpenAIFallbackIKullanin,Claude STT desteklemiyor. Groq veya OpenAI fallback'i kullanın.,,Providers\AnthropicApiClient.cs,283,Claude STT desteklemiyor. Groq veya OpenAI fallback'i kullanın.
ClaudeEmbeddingDesteklemiyorOllamaVeyaOpenAIFallbackIKullanin,Claude Embedding desteklemiyor. Ollama veya OpenAI fallback'i kullanın.,,Providers\AnthropicApiClient.cs,291,Claude Embedding desteklemiyor. Ollama veya OpenAI fallback'i kullanın.
GoogleGeminiAPIAnahtariAyarlanmamis,Google Gemini API anahtarı ayarlanmamış.,,Providers\GeminiApiClient.cs; Providers\GeminiApiClient.cs,34,Google Gemini API anahtarı ayarlanmamış.
GeminiAPIHatasiIntResponseStatusCodeBody,Gemini API hatası ({(int)response.StatusCode}): {body},,Providers\GeminiApiClient.cs,66,Gemini API hatası ({(int)response.StatusCode}): {body}
GeminiAPIHatasiIntResponseStatusCodeAwaitResponseContentReadAsStringAsyncCancellationToken,Gemini API hatası ({(int)response.StatusCode}): {await response.Content.ReadAsStringAsync(cancellationToken)},,Providers\GeminiApiClient.cs,85,Gemini API hatası ({(int)response.StatusCode}): {await response.Content.ReadAsStringAsync(cancellationToken)}
GeminiSTTDesteklemiyorGroqVeyaOpenAIFallbackIKullanin,Gemini STT desteklemiyor. Groq veya OpenAI fallback'i kullanın.,,Providers\GeminiApiClient.cs,193,Gemini STT desteklemiyor. Groq veya OpenAI fallback'i kullanın.
